id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
5011839970445235,5011839970445235,Thu Mar 14 14:53:47 +0800 2024,,发布于 北京,False,1000000,202923,239052,everybody knows I love you#2024说爱你# ,[],['#2024说爱你#'],[],[],[],[],[]
5010488473158507,5010488473158507,Sun Mar 10 21:23:25 +0800 2024,微博视频号,发布于 北京,False,1000000,83515,218205,今天的沉浸式是🎸#抬头接好运# TF家族-张泽禹的微博视频 ,[],['#抬头接好运#'],[],[],[],[],[]
5009791877385587,5009791877385587,Fri Mar 08 23:15:24 +0800 2024,,发布于 北京,False,1000000,94581,231841,好吃😋嘎嘎香#今天星期五# ,[],['#今天星期五#'],[],[],[],[],[]
5008698837829816,5008698837829816,Tue Mar 05 22:52:03 +0800 2024,,发布于 重庆,False,1000000,102262,185165,自拍这个美颜功能哈哈哈哈，然后分享自己宿舍的一个角落。#三月你好# ,[],['#三月你好#'],[],[],[],[],[]
5006869242055834,5006869242055834,Thu Feb 29 21:41:53 +0800 2024,微博视频号,发布于 北京,False,1000000,91884,242023,快乐一下 1 2 3 👀#爆改一下# TF家族-张泽禹的微博视频 ,[],['#爆改一下#'],[],[],[],[],[]
5006728775076524,5006728775076524,Thu Feb 29 12:23:43 +0800 2024,微博网页版,发布于 北京,False,1000000,52434,201634,哎呀哎呀👀 要不遛弯儿来看看四年前的一些库存哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈。（ps：月亮不是四年前 还算新鲜😂）#0229时光邮局# ,[],['#0229时光邮局#'],[],[],[],[],[]
5005067738683059,5005067738683059,Sat Feb 24 22:23:21 +0800 2024,,发布于 重庆,False,1000000,85175,244819,祝大家元宵快乐乐乐乐乐啊！团团圆圆[拜年]#齐乐龙龙过元宵# ,[],['#齐乐龙龙过元宵#'],[],[],[],[],[]
5003582153169420,5003582153169420,Tue Feb 20 20:00:10 +0800 2024,,发布于 重庆,False,1000000,82806,249739,这次假期应该是这几年最长的一次了，每年回来因为时间有限，都会安排很满，去亲戚家串门，去看老师，和家里人出去玩也会叫上最好的朋友一起😎，看了两场电影👀  ，还有未拼装完成的车，等我回来哈哈哈总之很开心，还有一些日常碎片 ,[],[],[],[],[],[],[]
5003101738371469,5003101738371469,Mon Feb 19 12:11:10 +0800 2024,,发布于 重庆,False,1000000,53774,263049,勿忘国耻 缅怀致敬 繁荣昌盛 祖国万岁 ,[],[],['[拳头]'],[],[],[],[]
5002747901905416,5002747901905416,Sun Feb 18 12:45:09 +0800 2024,,发布于 重庆,False,1000000,56252,295500,跟大家推荐一下！这两天看的春节档的电影，就是《第二十条》！“法律，是让坏人犯罪的成本更高，而不是让好人出手的代价更大。”它告诉我在遭遇不公时，不要再沉默不语，他人有难时，要依然敢伸出援手，见义勇为。大家有时间可以去看看强力推荐！#红红火火闹新春# ,[],['#红红火火闹新春#'],"['[偷笑]', '[耶]']",[],[],[],[]
5001738354690506,5001738354690506,Thu Feb 15 17:53:34 +0800 2024,,发布于 重庆,False,1000000,71874,365435,这是拼完的马里奥和现在正在拼的车还有我的小展示柜初六祝大家六六大顺哈哈哈哈哈#红红火火闹新春# ,[],['#红红火火闹新春#'],['[666]'],[],[],[],[]
5001448974715913,5001448974715913,Wed Feb 14 22:43:41 +0800 2024,,发布于 湖南,False,1000000,55362,324464,啊啊！ 我需要先做点心理准备大家看得开心就好！#红红火火闹新春# ,[],['#红红火火闹新春#'],['[允悲]'],[],[],[],[]
5001413040280433,5001413040280433,Wed Feb 14 20:20:53 +0800 2024,,发布于 重庆,False,1000000,56565,238502,这是东北特有的室外温泉 户外雪地温泉#红红火火闹新春# ,[],['#红红火火闹新春#'],['[偷笑]'],[],[],[],[]
5000976110717824,5000976110717824,Tue Feb 13 15:24:41 +0800 2024,,发布于 重庆,False,1000000,60841,182588,今天遛弯儿了吗？ 来了！大雪人☃️还有几个小雪人 大家找找呢？#红红火火闹新春# ,[],['#红红火火闹新春#'],[],[],[],[],[]
5000974702216260,5000974702216260,Tue Feb 13 15:19:05 +0800 2024,,发布于 重庆,False,1000000,44549,167234,过新年很OK啊 开心第一👀手气还算不错有抽到🧧再就是这套衣服有一点点影响游戏发挥😂来年再努努力！大年初四小宝中宝大禹再次祝大家新春快乐！今晚来看电影？好吗！哎呀哎呀！有点羞耻啊啊啊啊啊，但是绝对绝对好笑（大漏勺一下）😂#红红火火闹新春# ,[],['#红红火火闹新春#'],[],[],[],[],[]
5000290472821309,5000290472821309,Sun Feb 11 18:00:12 +0800 2024,,发布于 重庆,False,1000000,52631,194592,冰灯和江边完事了 今天是辣条冰糖葫芦和网红桥哈哈哈哈#红红火火闹新春# ,[],['#红红火火闹新春#'],[],[],[],[],[]
4999920521840566,4999920521840566,Sat Feb 10 17:30:09 +0800 2024,,发布于 重庆,False,1000000,50563,205779,家庭版烤羊排#红红火火闹新春# ,[],['#红红火火闹新春#'],['[馋嘴]'],[],[],[],[]
4999919917859243,4999919917859243,Sat Feb 10 17:27:45 +0800 2024,,发布于 重庆,False,1000000,44061,189214,不是羽绒服买不起 是军大衣更有性价比#红红火火闹新春# ,[],['#红红火火闹新春#'],['[doge]'],[],[],[],[]
