id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
4860364351347244,4860364351347244,Sat Jan 21 15:03:45 +0800 2023,微博视频号,发布于 上海,False,1000000,108979,814583,左饺子来给大家拜年了！祝大家新年快乐！福气满满！今晚一起吃饺子啊🥟#TF家族兔年瞬间# #兔年大吉# TF家族-左航的微博视频 ,[],"['#TF家族兔年瞬间#', '#兔年大吉#']",['[干饭人]'],[],[],[],[]
4857948071792884,4857948071792884,Sat Jan 14 23:02:19 +0800 2023,,发布于 重庆,False,1000000,143315,670166,我想要怒放的！生命！！#tf家族一起去做的n件事# ,[],['#tf家族一起去做的n件事#'],['[干饭人]'],[],[],[],[]
4855418818398024,4855418818398024,Sat Jan 07 23:31:58 +0800 2023,,发布于 重庆,False,1000000,83072,240540,ready？go！#tf家族一起去做的n件事# ,[],['#tf家族一起去做的n件事#'],"['[并不简单]', '[成人礼]']",[],[],[],[]
4853253341453810,4853253341453810,Mon Jan 02 00:07:08 +0800 2023,,发布于 重庆,False,1000000,103429,264016,今天小小加了个班happy new year大家#新年快乐# ,[],['#新年快乐#'],"['[并不简单]', '[成人礼]']",[],[],[],[]
4852891577496558,4852891577496558,Sun Jan 01 00:09:37 +0800 2023,,发布于 重庆,False,1000000,80829,271457,没想到今年和兄弟们一起跨了个年，挺难忘的一个晚上然后，2023年，，新的较量开始吧！#2022我想对你说# ,[],['#2022我想对你说#'],"['[成人礼]', '[并不简单]']",[],[],[],[]
4851783602547667,4851783602547667,Wed Dec 28 22:46:55 +0800 2022,,发布于 重庆,False,1000000,105150,269663,紧张起来 ,[],[],['[成人礼]'],[],[],[],[]
4850706819321114,4850706819321114,Sun Dec 25 23:28:10 +0800 2022,,发布于 重庆,False,1000000,76766,221337,OK今儿刷墙差不多了 ,[],[],['[干饭人]'],[],[],[],[]
4849613120734437,4849613120734437,Thu Dec 22 23:02:12 +0800 2022,,发布于 重庆,False,1000000,70042,268388,好久没吃“饺子”了（主要是需要先洗洗再晾干）#冬至到来了# ,[],['#冬至到来了#'],['[允悲]'],[],[],[],[]
4848840245777255,4848840245777255,Tue Dec 20 19:51:04 +0800 2022,,发布于 重庆,False,1000000,75440,268701,你们看 ,[],[],['[并不简单]'],[],[],[],[]
4846126543145152,4846126543145152,Tue Dec 13 08:07:47 +0800 2022,,发布于 广东,False,2673,5568,70911,铭记于心，缅怀同胞，吾辈自强！,[],[],[],[],[],[],[]
